dataset,ioc_name,family,ioc_latin,method,confidence,matched_name,value,note
AVONET,Taiwan Bush Robin,"Chats, Old World Flycatchers",Tarsiger formosanus,missing,missing,,,
AVONET,Qilian Bluetail,"Chats, Old World Flycatchers",Tarsiger albocoeruleus,missing,missing,,,
AVONET,Olive-backed Flowerpecker,Flowerpeckers,Pachyglossa olivacea,missing,missing,,,
AVONET,Whiskered Flowerpecker,Flowerpeckers,Pachyglossa propria,missing,missing,,,
AVONET,Yellow-vented Flowerpecker,Flowerpeckers,Pachyglossa chrysorrhea,missing,missing,,,
AVONET,Yellow-bellied Flowerpecker,Flowerpeckers,Pachyglossa melanozantha,missing,missing,,,
AVONET,Brown-backed Flowerpecker,Flowerpeckers,Pachyglossa everetti,missing,missing,,,
AVONET,Thick-billed Flowerpecker,Flowerpeckers,Pachyglossa agilis,missing,missing,,,
AVONET,Flores Flowerpecker,Flowerpeckers,Dicaeum rhodopygiale,missing,missing,,,
AVONET,Whyte's Double-collared Sunbird,Sunbirds,Cinnyris whytei,missing,missing,,,
AVONET,Ornate Sunbird,Sunbirds,Cinnyris ornatus,missing,missing,,,
AVONET,Palawan Sunbird,Sunbirds,Cinnyris aurora,missing,missing,,,
AVONET,Sahul Sunbird,Sunbirds,Cinnyris frenatus,missing,missing,,,
AVONET,Tukangbesi Sunbird,Sunbirds,Cinnyris infrenatus,missing,missing,,,
AVONET,Flores Sea Sunbird,Sunbirds,Cinnyris teysmanni,missing,missing,,,
AVONET,South Moluccan Sunbird,Sunbirds,Cinnyris clementiae,missing,missing,,,
AVONET,Ruvu Weaver,"Weavers, Widowbirds",Ploceus holoxanthus,missing,missing,,,
AVONET,Star Finch,"Waxbills, Munias & Allies",Emblema ruficauda,missing,missing,,,
AVONET,Plum-headed Finch,"Waxbills, Munias & Allies",Emblema modesta,missing,missing,,,
AVONET,Australian Pipit,"Wagtails, Pipits",Anthus australis,missing,missing,,,
AVONET,Siberian Pipit,"Wagtails, Pipits",Anthus japonicus,missing,missing,,,
AVONET,Madanga,"Wagtails, Pipits",Anthus ruficollis,missing,missing,,,
AVONET,Yellowish Pipit,"Wagtails, Pipits",Anthus chii,missing,missing,,,
AVONET,Puna Pipit,"Wagtails, Pipits",Anthus brevirostris,missing,missing,,,
AVONET,African Chaffinch,"Finches, Euphonias",Fringilla spodiogenys,missing,missing,,,
AVONET,Azores Chaffinch,"Finches, Euphonias",Fringilla moreletti,missing,missing,,,
AVONET,Madeira Chaffinch,"Finches, Euphonias",Fringilla maderensis,missing,missing,,,
AVONET,Canary Islands Chaffinch,"Finches, Euphonias",Fringilla canariensis,missing,missing,,,
AVONET,Bonin Grosbeak,"Finches, Euphonias",Carpodacus ferreorostris,missing,missing,,,
AVONET,Chinese Long-tailed Rosefinch,"Finches, Euphonias",Carpodacus lepidus,missing,missing,,,
AVONET,Kakawahie,"Finches, Euphonias",Paroreomyza flammea,missing,missing,,,
AVONET,Lesser Koa Finch,"Finches, Euphonias",Rhodacanthis flaviceps,missing,missing,,,
AVONET,Greater Koa Finch,"Finches, Euphonias",Rhodacanthis palmeri,missing,missing,,,
AVONET,Kona Grosbeak,"Finches, Euphonias",Chloridops kona,missing,missing,,,
AVONET,Hawaii Mamo,"Finches, Euphonias",Drepanis pacifica,missing,missing,,,
AVONET,Black Mamo,"Finches, Euphonias",Drepanis funerea,missing,missing,,,
AVONET,Ula-ai-hawane,"Finches, Euphonias",Ciridops anna,missing,missing,,,
AVONET,Greater Amakihi,"Finches, Euphonias",Viridonia sagittirostris,missing,missing,,,
AVONET,Lesser Akialoa,"Finches, Euphonias",Akialoa obscura,missing,missing,,,
AVONET,Oahu Akialoa,"Finches, Euphonias",Akialoa ellisiana,missing,missing,,,
AVONET,Kauai Akialoa,"Finches, Euphonias",Akialoa stejnegeri,missing,missing,,,
AVONET,Maui-nui Akialoa,"Finches, Euphonias",Akialoa lanaiensis,missing,missing,,,
AVONET,Bonin Greenfinch,"Finches, Euphonias",Chloris kittlitzi,missing,missing,,,
AVONET,Puerto Rican Euphonia,"Finches, Euphonias",Chlorophonia sclateri,missing,missing,,,
AVONET,Lesser Antillean Euphonia,"Finches, Euphonias",Chlorophonia flavifrons,missing,missing,,,
AVONET,Bermuda Towhee,New World Sparrows,Pipilo naufragus,missing,missing,,,
AVONET,Chihuahuan Meadowlark,"Oropendolas, New World Orioles, Blackbirds",Sturnella lilianae,missing,missing,,,
AVONET,Slender-billed Grackle,"Oropendolas, New World Orioles, Blackbirds",Quiscalus palustris,missing,missing,,,
AVONET,American Yellow Warbler,New World Warblers,Setophaga aestiva,missing,missing,,,
AVONET,Goldman's Warbler,New World Warblers,Setophaga goldmani,missing,missing,,,
AVONET,Grey-headed Warbler,New World Warblers,Myiothlypis griseiceps,missing,missing,,,
AVONET,Yungas Warbler,New World Warblers,Basileuterus punctipectus,missing,missing,,,
AVONET,Red-throated Ant Tanager,Cardinals & Allies,Driophlox fuscicauda,missing,missing,,,
AVONET,Sooty Ant Tanager,Cardinals & Allies,Driophlox gutturalis,missing,missing,,,
AVONET,Crested Ant Tanager,Cardinals & Allies,Driophlox cristata,missing,missing,,,
AVONET,Crimson-collared Grosbeak,Cardinals & Allies,Periporphyrus celaeno,missing,missing,,,
AVONET,Ecuadorian Seedeater,Cardinals & Allies,Amaurospiza aequatorialis,missing,missing,,,
AVONET,Grand Cayman Bullfinch,Tanagers & Allies,Melopyrrha taylori,missing,missing,,,
AVONET,Inti Tanager,Tanagers & Allies,Heliothraupis oneilli,missing,missing,,,
AVONET,Brazilian Tanager,Tanagers & Allies,Ramphocelus bresilia,missing,missing,,,
AVONET,Whistling Masked Flowerpiercer,Tanagers & Allies,Diglossa melanopis,missing,missing,,,
AVONET,Black-hooded Tanager,Tanagers & Allies,Stilpnia whitelyi,missing,missing,,,
IUCN,Coqui Francolin,Pheasants & Allies,Campocolinus coqui,genus-synonym,medium,Peliperdix coqui,LC,
IUCN,Tschudi's Nightjar,Nightjars,Quechuavis decussata,genus-synonym,medium,Systellura decussata,LC,
IUCN,Spot-tailed Nightjar,Nightjars,Antiurus maculicaudus,genus-synonym,medium,Hydropsalis maculicaudus,LC,
IUCN,Magenta-throated Woodstar,Hummingbirds,Philodice bryantae,genus-synonym,medium,Calliphlox bryantae,LC,
IUCN,Cuban Emerald,Hummingbirds,Riccordia ricordii,genus-synonym,medium,Chlorostilbon ricordii,LC,
IUCN,Brace's Emerald,Hummingbirds,Riccordia bracei,genus-synonym,medium,Chlorostilbon bracei,EX,
IUCN,Puerto Rican Emerald,Hummingbirds,Riccordia maugaeus,genus-synonym,medium,Chlorostilbon maugaeus,LC,
IUCN,Canivet's Emerald,Hummingbirds,Cynanthus canivetii,genus-synonym,medium,Chlorostilbon canivetii,LC,
IUCN,Curve-winged Sabrewing,Hummingbirds,Pampa curvipennis,genus-synonym,medium,Campylopterus curvipennis,LC,
IUCN,Cinnamon-sided Hummingbird,Hummingbirds,Ramosomyia wagneri,genus-synonym,medium,Amazilia wagneri,LC,
IUCN,Berylline Hummingbird,Hummingbirds,Saucerottia beryllina,genus-synonym,medium,Amazilia beryllina,LC,
IUCN,Blue-tailed Hummingbird,Hummingbirds,Saucerottia cyanura,genus-synonym,medium,Amazilia cyanura,LC,
IUCN,Snowy-bellied Hummingbird,Hummingbirds,Saucerottia edward,genus-synonym,medium,Amazilia edward,LC,
IUCN,Indigo-capped Hummingbird,Hummingbirds,Saucerottia cyanifrons,genus-synonym,medium,Amazilia cyanifrons,LC,
IUCN,Amazilia Hummingbird,Hummingbirds,Amazilis amazilia,genus-synonym,medium,Amazilia amazilia,LC,
IUCN,Andean Emerald,Hummingbirds,Uranomitra franciae,genus-synonym,medium,Amazilia franciae,LC,
IUCN,Humboldt's Sapphire,Hummingbirds,Chrysuronia humboldtii,genus-synonym,medium,Amazilia humboldtii,LC,
IUCN,Rufous-throated Sapphire,Hummingbirds,Hylocharis sapphirina,genus-synonym,medium,Amazilia sapphirina,LC,
IUCN,White-bellied Hummingbird,Hummingbirds,Elliotomyia chionogaster,genus-synonym,medium,Amazilia chionogaster,LC,
IUCN,Green-and-white Hummingbird,Hummingbirds,Elliotomyia viridicauda,genus-synonym,medium,Amazilia viridicauda,LC,
IUCN,White-bellied Emerald,Hummingbirds,Chlorestes candida,genus-synonym,medium,Amazilia candida,LC,
IUCN,Blue-throated Sapphire,Hummingbirds,Chlorestes eliciae,genus-synonym,medium,Hylocharis eliciae,LC,
IUCN,Ruspoli's Turaco,Turacos,Menelikornis ruspolii,genus-synonym,medium,Tauraco ruspolii,NT,
IUCN,Red-and-white Crake,"Rails, Crakes & Coots",Rufirallus leucopyrrhus,genus-synonym,medium,Laterallus leucopyrrhus,LC,
IUCN,St. Helena Rail,"Rails, Crakes & Coots",Aphanocrex podarces,genus-synonym,medium,Laterallus podarces,EX,
IUCN,Striped Crake,"Rails, Crakes & Coots",Aenigmatolimnas marginalis,genus-synonym,medium,Amaurornis marginalis,LC,
IUCN,White-naped Crane,Cranes,Antigone vipio,genus-synonym,medium,Grus vipio,VU,
IUCN,Sarus Crane,Cranes,Antigone antigone,genus-synonym,medium,Grus antigone,VU,
IUCN,Brolga,Cranes,Antigone rubicunda,genus-synonym,medium,Grus rubicunda,LC,
IUCN,Double-striped Thick-knee,"Stone-curlews, Thick-knees",Hesperoburhinus bistriatus,genus-synonym,medium,Burhinus bistriatus,LC,
IUCN,Three-banded Plover,Plovers,Thinornis tricollaris,genus-synonym,medium,Charadrius tricollaris,LC,
IUCN,Long-billed Plover,Plovers,Thinornis placidus,genus-synonym,medium,Charadrius placidus,LC,
IUCN,Kentish Plover,Plovers,Anarhynchus alexandrinus,genus-synonym,medium,Charadrius alexandrinus,LC,
IUCN,Laughing Gull,"Gulls, Terns, Skimmers",Leucophaeus atricilla,genus-synonym,medium,Larus atricilla,LC,
IUCN,Franklin's Gull,"Gulls, Terns, Skimmers",Leucophaeus pipixcan,genus-synonym,medium,Larus pipixcan,LC,
IUCN,Relict Gull,"Gulls, Terns, Skimmers",Ichthyaetus relictus,genus-synonym,medium,Larus relictus,VU,
IUCN,Audouin's Gull,"Gulls, Terns, Skimmers",Ichthyaetus audouinii,genus-synonym,medium,Larus audouinii,VU,
IUCN,Chestnut-flanked Sparrowhawk,"Kites, Hawks, Eagles",Aerospiza castanilius,genus-synonym,medium,Accipiter castanilius,LC,
IUCN,African Goshawk,"Kites, Hawks, Eagles",Aerospiza tachiro,genus-synonym,medium,Accipiter tachiro,LC,
IUCN,Rufous-necked Sparrowhawk,"Kites, Hawks, Eagles",Tachyspiza erythrauchen,genus-synonym,medium,Accipiter erythrauchen,LC,
IUCN,Vinous-breasted Sparrowhawk,"Kites, Hawks, Eagles",Tachyspiza rhodogaster,genus-synonym,medium,Accipiter rhodogaster,LC,
IUCN,Chinese Sparrowhawk,"Kites, Hawks, Eagles",Tachyspiza soloensis,genus-synonym,medium,Accipiter soloensis,LC,
IUCN,Frances's Sparrowhawk,"Kites, Hawks, Eagles",Tachyspiza francesiae,genus-synonym,medium,Accipiter francesiae,LC,
IUCN,Variable Goshawk,"Kites, Hawks, Eagles",Tachyspiza hiogaster,genus-synonym,medium,Accipiter hiogaster,LC,
IUCN,Imitator Goshawk,"Kites, Hawks, Eagles",Tachyspiza imitator,genus-synonym,medium,Accipiter imitator,NT,
IUCN,Cooper's Hawk,"Kites, Hawks, Eagles",Astur cooperii,genus-synonym,medium,Accipiter cooperii,LC,
IUCN,Gundlach's Hawk,"Kites, Hawks, Eagles",Astur gundlachi,genus-synonym,medium,Accipiter gundlachi,EN,
IUCN,Eurasian Goshawk,"Kites, Hawks, Eagles",Astur gentilis,genus-synonym,medium,Accipiter gentilis,LC,
IUCN,Meyer's Goshawk,"Kites, Hawks, Eagles",Astur meyerianus,genus-synonym,medium,Accipiter meyerianus,LC,
IUCN,Henst's Goshawk,"Kites, Hawks, Eagles",Astur henstii,genus-synonym,medium,Accipiter henstii,VU,
IUCN,African Fish Eagle,"Kites, Hawks, Eagles",Icthyophaga vocifer,genus-synonym,medium,Haliaeetus vocifer,LC,
IUCN,Madagascar Fish Eagle,"Kites, Hawks, Eagles",Icthyophaga vociferoides,genus-synonym,medium,Haliaeetus vociferoides,CR,
IUCN,Collared Owlet,Owls,Taenioptynx brodiei,genus-synonym,medium,Glaucidium brodiei,LC,
IUCN,Makira Owl,Owls,Athene roseoaxillaris,genus-synonym,medium,Ninox roseoaxillaris,VU,
IUCN,Blakiston's Fish Owl,Owls,Ketupa blakistoni,genus-synonym,medium,Bubo blakistoni,VU,
IUCN,Puerto Rican Owl,Owls,Gymnasio nudipes,genus-synonym,medium,Megascops nudipes,LC,
IUCN,Japanese Pygmy Woodpecker,Woodpeckers,Yungipicus kizuki,genus-synonym,medium,Picoides kizuki,LC,
IUCN,Arabian Woodpecker,Woodpeckers,Dendrocoptes dorae,genus-synonym,medium,Dendropicos dorae,NT,
IUCN,Middle Spotted Woodpecker,Woodpeckers,Dendrocoptes medius,genus-synonym,medium,Leiopicus medius,LC,
IUCN,Bearded Woodpecker,Woodpeckers,Chloropicus namaquus,genus-synonym,medium,Dendropicos namaquus,LC,
IUCN,Yellow-crested Woodpecker,Woodpeckers,Chloropicus xantholophus,genus-synonym,medium,Dendropicos xantholophus,LC,
IUCN,Fire-bellied Woodpecker,Woodpeckers,Chloropicus pyrrhogaster,genus-synonym,medium,Dendropicos pyrrhogaster,LC,
IUCN,Blue-crowned Parakeet,African & New World Parrots,Thectocercus acuticaudatus,genus-synonym,medium,Psittacara acuticaudatus,LC,
IUCN,Red-fronted Lorikeet,Old World Parrots,Hypocharmosyna rubronotata,genus-synonym,medium,Charmosyna rubronotata,LC,
IUCN,Red-flanked Lorikeet,Old World Parrots,Hypocharmosyna placentis,genus-synonym,medium,Charmosyna placentis,LC,
IUCN,Blue-fronted Lorikeet,Old World Parrots,Charmosynopsis toxopei,genus-synonym,medium,Charmosyna toxopei,DD,
IUCN,Striated Lorikeet,Old World Parrots,Synorhacma multistriata,genus-synonym,medium,Charmosyna multistriata,LC,
IUCN,Red-chinned Lorikeet,Old World Parrots,Vini rubrigularis,genus-synonym,medium,Charmosyna rubrigularis,LC,
IUCN,Purple-crowned Lorikeet,Old World Parrots,Parvipsitta porphyrocephala,genus-synonym,medium,Glossopsitta porphyrocephala,LC,
IUCN,Goldie's Lorikeet,Old World Parrots,Glossoptilus goldiei,genus-synonym,medium,Psitteuteles goldiei,LC,
IUCN,Blue-fronted Fig Parrot,Old World Parrots,Nannopsittacus gulielmitertii,genus-synonym,medium,Cyclopsitta gulielmitertii,LC,
IUCN,Dusky-cheeked Fig Parrot,Old World Parrots,Nannopsittacus melanogenia,genus-synonym,medium,Cyclopsitta melanogenia,LC,
IUCN,Streaked Xenops,Ovenbirds,Xenops rutilans,genus-synonym,medium,Synallaxis rutilans,LC,
IUCN,Slaty-winged Foliage-gleaner,Ovenbirds,Neophilydor fuscipenne,genus-synonym,medium,Philydor fuscipenne,LC,
IUCN,Rufous-rumped Foliage-gleaner,Ovenbirds,Neophilydor erythrocercum,genus-synonym,medium,Philydor erythrocercum,LC,
IUCN,Sao Paulo Bristle Tyrant,"Tyrant Flycatchers, Calyptura",Pogonotriccus paulista,genus-synonym,medium,Phylloscartes paulista,NT,
IUCN,Fire-eyed Diucon,"Tyrant Flycatchers, Calyptura",Pyrope pyrope,genus-synonym,medium,Xolmis pyrope,LC,
IUCN,Salinas Monjita,"Tyrant Flycatchers, Calyptura",Neoxolmis salinarum,genus-synonym,medium,Xolmis salinarum,LC,
IUCN,Red-cheeked Wattle-eye,"Wattle-eyes, Batises",Platysteira blissetti,genus-synonym,medium,Dyaphorophyia blissetti,LC,
IUCN,Tinian Monarch,Monarchs,Monarcha takatsukasae,genus-synonym,medium,Metabolus takatsukasae,NT,
IUCN,Western Jackdaw,"Crows, Jays",Coloeus monedula,genus-synonym,medium,Corvus monedula,LC,
IUCN,Daurian Jackdaw,"Crows, Jays",Coloeus dauuricus,genus-synonym,medium,Corvus dauuricus,LC,
IUCN,Growling Riflebird,Birds-of-paradise,Ptiloris intercedens,genus-synonym,medium,Lophorina intercedens,LC,
IUCN,Wilson's Bird-of-paradise,Birds-of-paradise,Diphyllodes respublica,genus-synonym,medium,Cicinnurus respublica,NT,
IUCN,Red-winged Lark,Larks,Corypha hypermetra,genus-synonym,medium,Mirafra hypermetra,LC,
IUCN,Yellow-wattled Bulbul,Bulbuls,Microtarsus urostictus,genus-synonym,medium,Pycnonotus urostictus,LC,
IUCN,Pallas's Grasshopper Warbler,Grassbirds & Allies,Helopsaltes certhiola,genus-synonym,medium,Locustella certhiola,LC,
IUCN,Sunda Scimitar Babbler,"Babblers, Scimitar Babblers",Pomatorhinus bornensis,genus-synonym,medium,Mixornis bornensis,LC,
IUCN,Ruby-crowned Kinglet,"Goldcrests, Kinglets",Corthylio calendula,genus-synonym,medium,Regulus calendula,LC,
IUCN,Larwo Shama,"Chats, Old World Flycatchers",Copsychus omissus,genus-synonym,medium,Cyornis omissus,LC,
IUCN,Herero Chat,"Chats, Old World Flycatchers",Namibornis herero,genus-synonym,medium,Melaenornis herero,LC,
IUCN,Silverbird,"Chats, Old World Flycatchers",Empidornis semipartitus,genus-synonym,medium,Melaenornis semipartitus,LC,
IUCN,Fiscal Flycatcher,"Chats, Old World Flycatchers",Sigelus silens,genus-synonym,medium,Melaenornis silens,LC,
IUCN,Blue-fronted Blue Flycatcher,"Chats, Old World Flycatchers",Eumyias hoevelli,genus-synonym,medium,Cyornis hoevelli,LC,
IUCN,Bornean Forktail,"Chats, Old World Flycatchers",Enicurus borneensis,genus-synonym,medium,Myophonus borneensis,LC,
IUCN,Legge's Flowerpecker,Flowerpeckers,Pachyglossa vincens,genus-synonym,medium,Dicaeum vincens,NT,
IUCN,Double-barred Finch,"Waxbills, Munias & Allies",Stizoptera bichenovii,genus-synonym,medium,Taeniopygia bichenovii,LC,
IUCN,Streak-headed Mannikin,"Waxbills, Munias & Allies",Mayrimunia tristissima,genus-synonym,medium,Lonchura tristissima,LC,
IUCN,Black-cheeked Waxbill,"Waxbills, Munias & Allies",Brunhilda charmosyna,genus-synonym,medium,Estrilda charmosyna,LC,
IUCN,Grey Waxbill,"Waxbills, Munias & Allies",Glaucestrilda perreini,genus-synonym,medium,Estrilda perreini,LC,
IUCN,Hispaniolan Euphonia,"Finches, Euphonias",Chlorophonia musica,genus-synonym,medium,Euphonia musica,LC,
IUCN,Five-striped Sparrow,New World Sparrows,Amphispizopsis quinquestriata,genus-synonym,medium,Amphispiza quinquestriata,LC,
IUCN,Black-cheeked Ant Tanager,Cardinals & Allies,Driophlox atrimaxillaris,genus-synonym,medium,Habia atrimaxillaris,NT,
IUCN,Crimson-collared Grosbeak,Cardinals & Allies,Periporphyrus celaeno,genus-synonym,medium,Caryothraustes celaeno,LC,
IUCN,Mangrove Finch,Tanagers & Allies,Camarhynchus heliobates,genus-synonym,medium,Geospiza heliobates,CR,
IUCN,Medium Tree Finch,Tanagers & Allies,Camarhynchus pauper,genus-synonym,medium,Geospiza pauper,CR,
IUCN,Spotted Tanager,Tanagers & Allies,Ixothraupis punctata,genus-synonym,medium,Tangara punctata,LC,
IUCN,Yellow-bellied Tanager,Tanagers & Allies,Ixothraupis xanthogastra,genus-synonym,medium,Tangara xanthogastra,LC,
IUCN,Golden-naped Tanager,Tanagers & Allies,Chalcothraupis ruficervix,genus-synonym,medium,Tangara ruficervix,LC,
IUCN,Sayaca Tanager,Tanagers & Allies,Thraupis sayaca,genus-synonym,medium,Tangara sayaca,LC,
IUCN,Glaucous Tanager,Tanagers & Allies,Thraupis glaucocolpa,genus-synonym,medium,Tangara glaucocolpa,LC,
IUCN,Yellow-winged Tanager,Tanagers & Allies,Thraupis abbas,genus-synonym,medium,Tangara abbas,LC,
IUCN,Silver-backed Tanager,Tanagers & Allies,Stilpnia viridicollis,genus-synonym,medium,Tangara viridicollis,LC,
IUCN,Straw-backed Tanager,Tanagers & Allies,Stilpnia argyrofenges,genus-synonym,medium,Tangara argyrofenges,VU,
IUCN,Masked Tanager,Tanagers & Allies,Stilpnia nigrocincta,genus-synonym,medium,Tangara nigrocincta,LC,
IUCN,Chestnut-backed Tanager,Tanagers & Allies,Stilpnia preciosa,genus-synonym,medium,Tangara preciosa,LC,
IUCN,Green-capped Tanager,Tanagers & Allies,Stilpnia meyerdeschauenseei,genus-synonym,medium,Tangara meyerdeschauenseei,NT,
IUCN,Scrub Tanager,Tanagers & Allies,Stilpnia vitriolina,genus-synonym,medium,Tangara vitriolina,LC,
IUCN,Great Spotted Kiwi,Kiwis,Apteryx maxima,missing,missing,,,
IUCN,Tundra Bean Goose,"Ducks, Geese, Swans",Anser serrirostris,missing,missing,,,
IUCN,Mexican Duck,"Ducks, Geese, Swans",Anas diazi,missing,missing,,,
IUCN,Chestnut-headed Chachalaca,"Chachalacas, Curassows, Guans",Ortalis ruficeps,missing,missing,,,
IUCN,Yungas Guan,"Chachalacas, Curassows, Guans",Penelope bridgesi,missing,missing,,,
IUCN,Red Grouse,Pheasants & Allies,Lagopus scotica,missing,missing,,,
IUCN,Spruce Grouse,Pheasants & Allies,Canachites canadensis,missing,missing,,,
IUCN,Crested Francolin,Pheasants & Allies,Ortygornis sephaena,missing,missing,,,
IUCN,Grey Francolin,Pheasants & Allies,Ortygornis pondicerianus,missing,missing,,,
IUCN,White-throated Francolin,Pheasants & Allies,Campocolinus albogularis,missing,missing,,,
IUCN,Schlegel's Francolin,Pheasants & Allies,Campocolinus schlegelii,missing,missing,,,
IUCN,Snow Mountain Quail,Pheasants & Allies,Synoicus monorthonyx,missing,missing,,,
IUCN,Roraiman Nightjar,Nightjars,Tepuiornis whitelyi,missing,missing,,,
IUCN,Long-trained Nightjar,Nightjars,Hydropsalis forcipata,missing,missing,,,
IUCN,Timor Nightjar,Nightjars,Caprimulgus ritae,missing,missing,,,
IUCN,Chirruping Nightjar,Nightjars,Caprimulgus griseatus,missing,missing,,,
IUCN,Blyth's Frogmouth,Frogmouths,Batrachostomus affinis,missing,missing,,,
IUCN,Palawan Frogmouth,Frogmouths,Batrachostomus chaseni,missing,missing,,,
IUCN,Karimui Owlet-nightjar,Owlet-nightjars,Aegotheles terborghi,missing,missing,,,
IUCN,Plume-toed Swiftlet,Swifts,Collocalia affinis,missing,missing,,,
IUCN,Grey-rumped Swiftlet,Swifts,Collocalia marginata,missing,missing,,,
IUCN,Ridgetop Swiftlet,Swifts,Collocalia isonota,missing,missing,,,
IUCN,Tenggara Swiftlet,Swifts,Collocalia sumbawae,missing,missing,,,
IUCN,Drab Swiftlet,Swifts,Collocalia neglecta,missing,missing,,,
IUCN,Satin Swiftlet,Swifts,Collocalia uropygialis,missing,missing,,,
IUCN,Bornean Swiftlet,Swifts,Collocalia dodgei,missing,missing,,,
IUCN,Christmas Swiftlet,Swifts,Collocalia natalis,missing,missing,,,
IUCN,Ameline Swiftlet,Swifts,Aerodramus amelis,missing,missing,,,
IUCN,Marquesan Swiftlet,Swifts,Aerodramus ocistus,missing,missing,,,
IUCN,Blyth's Swift,Swifts,Apus leuconyx,missing,missing,,,
IUCN,Cook's Swift,Swifts,Apus cooki,missing,missing,,,
IUCN,Lesser Violetear,Hummingbirds,Colibri cyanotus,missing,missing,,,
IUCN,Peruvian Racket-tail,Hummingbirds,Ocreatus peruanus,missing,missing,,,
IUCN,Rufous-booted Racket-tail,Hummingbirds,Ocreatus addae,missing,missing,,,
IUCN,Northern Giant Hummingbird,Hummingbirds,Patagona peruviana,missing,missing,,,
IUCN,Purple-throated Woodstar,Hummingbirds,Philodice mitchellii,missing,missing,,,
IUCN,Bumblebee Hummingbird,Hummingbirds,Selasphorus heloisa,missing,missing,,,
IUCN,Wine-throated Hummingbird,Hummingbirds,Selasphorus ellioti,missing,missing,,,
IUCN,Dusky Hummingbird,Hummingbirds,Phaeoptila sordida,missing,missing,,,
IUCN,Blue-headed Hummingbird,Hummingbirds,Riccordia bicolor,missing,missing,,,
IUCN,Cozumel Emerald,Hummingbirds,Cynanthus forficatus,missing,missing,,,
IUCN,Western Emerald,Hummingbirds,Chlorostilbon melanorhynchus,missing,missing,,,
IUCN,Wedge-tailed Sabrewing,Hummingbirds,Pampa pampa,missing,missing,,,
IUCN,Rufous Sabrewing,Hummingbirds,Pampa rufa,missing,missing,,,
IUCN,Coppery-headed Emerald,Hummingbirds,Microchera cupreiceps,missing,missing,,,
IUCN,White-tailed Emerald,Hummingbirds,Microchera chionura,missing,missing,,,
IUCN,Pirre Hummingbird,Hummingbirds,Goldmania bella,missing,missing,,,
IUCN,Scaly-breasted Hummingbird,Hummingbirds,Phaeochroa cuvierii,missing,missing,,,
IUCN,Tumbes Hummingbird,Hummingbirds,Thaumasius baeri,missing,missing,,,
IUCN,Spot-throated Hummingbird,Hummingbirds,Thaumasius taczanowskii,missing,missing,,,
IUCN,Sombre Hummingbird,Hummingbirds,Eupetomena cirrochloris,missing,missing,,,
IUCN,Olive-spotted Hummingbird,Hummingbirds,Talaphorus chlorocercus,missing,missing,,,
IUCN,Violet-crowned Hummingbird,Hummingbirds,Ramosomyia violiceps,missing,missing,,,
IUCN,Azure-crowned Hummingbird,Hummingbirds,Saucerottia cyanocephala,missing,missing,,,
IUCN,Blue-vented Hummingbird,Hummingbirds,Saucerottia hoffmanni,missing,missing,,,
IUCN,Shining-green Hummingbird,Hummingbirds,Chrysuronia goudoti,missing,missing,,,
IUCN,Mangrove Hummingbird,Hummingbirds,Chrysuronia boucardi,missing,missing,,,
IUCN,Sapphire-throated Hummingbird,Hummingbirds,Chrysuronia coeruleogularis,missing,missing,,,
IUCN,Sapphire-bellied Hummingbird,Hummingbirds,Chrysuronia lilliae,missing,missing,,,
IUCN,Blue-headed Sapphire,Hummingbirds,Chrysuronia grayi,missing,missing,,,
IUCN,White-chested Emerald,Hummingbirds,Chrysuronia brevirostris,missing,missing,,,
IUCN,Plain-bellied Emerald,Hummingbirds,Chrysuronia leucogaster,missing,missing,,,
IUCN,Glittering-throated Emerald,Hummingbirds,Chionomesa fimbriata,missing,missing,,,
IUCN,Sapphire-spangled Emerald,Hummingbirds,Chionomesa lactea,missing,missing,,,
IUCN,Blue-chested Hummingbird,Hummingbirds,Polyerata amabilis,missing,missing,,,
IUCN,Charming Hummingbird,Hummingbirds,Polyerata decora,missing,missing,,,
IUCN,Purple-chested Hummingbird,Hummingbirds,Polyerata rosenbergi,missing,missing,,,
IUCN,White-chinned Sapphire,Hummingbirds,Chlorestes cyanus,missing,missing,,,
IUCN,Violet-bellied Hummingbird,Hummingbirds,Chlorestes julie,missing,missing,,,
IUCN,Blue-chinned Sapphire,Hummingbirds,Chlorestes notata,missing,missing,,,
IUCN,Bare-faced Go-away-bird,Turacos,Crinifer personatus,missing,missing,,,
IUCN,Grey Go-away-bird,Turacos,Crinifer concolor,missing,missing,,,
IUCN,White-bellied Go-away-bird,Turacos,Crinifer leucogaster,missing,missing,,,
IUCN,White-cheeked Turaco,Turacos,Menelikornis leucotis,missing,missing,,,
IUCN,Violet Turaco,Turacos,Tauraco violaceus,missing,missing,,,
IUCN,Ross's Turaco,Turacos,Tauraco rossae,missing,missing,,,
IUCN,Scaled Ground Cuckoo,Cuckoos,Neomorphus squamiger,missing,missing,,,
IUCN,Burchell's Coucal,Cuckoos,Centropus burchellii,missing,missing,,,
IUCN,Scale-feathered Malkoha,Cuckoos,Dasylophus cumingi,missing,missing,,,
IUCN,Black-billed Koel,Cuckoos,Eudynamys melanorhynchus,missing,missing,,,
IUCN,Sunda Brush Cuckoo,Cuckoos,Cacomantis sepulcralis,missing,missing,,,
IUCN,Sulawesi Brush Cuckoo,Cuckoos,Cacomantis virescens,missing,missing,,,
